# condor_exec.exe -pythia8 -dijets -qq2qq -ptmin 500.0 -out-jet /afs/cern.ch/user/f/frdreyer/work/JetsGame/extra/output/Quark_500GeV -out-lund /afs/cern.ch/user/f/frdreyer/work/JetsGame/extra/output/Quark_500GeV_declust -out /afs/cern.ch/user/f/frdreyer/work/JetsGame/extra/output/Quark_500GeV_hist -nev 1e6 -ptmin_gen 400 -nimg 500000 
# Time started: 2019-12-06 18:43:29 (CET) on host b7g24n0355.cern.ch.(none) in directory /pool/condor/dir_20026
# generator is: Pythia8, version 8.235, tune py8tune_4C, rnd sequence -1, pi0 decay 0, B decay 0
# beams are: P(7000), P(7000)
# do_UE = 1
# ptpow = -1
# ptmin_gen = 400
# requested number of events = 1000000
#------ parameters ---------
# emu.ptmin = 25
# emu.rapmax = 2.5
# jet.ptmin = 500
# missing.ptmin = 30
# zmax = 0.3
# zmin = 0.2
#---------------------------
# CommonAnalysis with e_ptmin = 25 and e_rapmax = 2.5, mu_ptmin = 25 and mu_rapmax = 2.5, hadron_rapmax = 1.79769e+308
# jet def: Longitudinally invariant anti-kt algorithm with R = 1 and E scheme recombination (with user index addition)
# btagger: Ideal b-tagger; no calorimeter.
#---------------------------
# time now = 2019-12-07 11:35:28 (CET)
# nev = 1000000
# diagnostics: n_error = 0
#--------------------------------------------
# internal_total_xsc = 0.445094 nb
# effective_lumi = 2.24672e+06 nb^{-1}
# selected-jet-cross-section: xsc = 0 +- 0 nb (n entries = 0)
# total cross section: xsc = 0.445094 +- 0 nb (n entries = 1000000)
# <event multipliticity> = 378.763 +- 0.134777 (n entries = 1000000, over all events)
# <selected-jet-pt> = -nan +- -nan (n entries = 0, wrt selected-jet-cross-section)
#------------------------------
# 2d_hist:lund-lnpt [nb/(x-axis units)/(y-axis units)] 
0 0.1 0.2 -5 -4.80303 -4.60606 0.00114115
0 0.1 0.2 -4.60606 -4.40909 -4.21212 0.00237834
0 0.1 0.2 -4.21212 -4.01515 -3.81818 0.00531031
0 0.1 0.2 -3.81818 -3.62121 -3.42424 0.0108974
0 0.1 0.2 -3.42424 -3.22727 -3.0303 0.0234896
0 0.1 0.2 -3.0303 -2.83333 -2.63636 0.0474821
0 0.1 0.2 -2.63636 -2.43939 -2.24242 0.092405
0 0.1 0.2 -2.24242 -2.04545 -1.84848 0.165925
0 0.1 0.2 -1.84848 -1.65152 -1.45455 0.270052
0 0.1 0.2 -1.45455 -1.25758 -1.06061 0.39542
0 0.1 0.2 -1.06061 -0.863636 -0.666667 0.516659
0 0.1 0.2 -0.666667 -0.469697 -0.272727 0.607415
0 0.1 0.2 -0.272727 -0.0757576 0.121212 0.637559
0 0.1 0.2 0.121212 0.318182 0.515152 0.596625
0 0.1 0.2 0.515152 0.712121 0.909091 0.490051
0 0.1 0.2 0.909091 1.10606 1.30303 0.348221
0 0.1 0.2 1.30303 1.5 1.69697 0.213554
0 0.1 0.2 1.69697 1.89394 2.09091 0.12851
0 0.1 0.2 2.09091 2.28788 2.48485 0.0842983
0 0.1 0.2 2.48485 2.68182 2.87879 0.0665201
0 0.1 0.2 2.87879 3.07576 3.27273 0.0567469
0 0.1 0.2 3.27273 3.4697 3.66667 0.052171
0 0.1 0.2 3.66667 3.86364 4.06061 0.0495215
0 0.1 0.2 4.06061 4.25758 4.45455 0.0483182
0 0.1 0.2 4.45455 4.65152 4.84848 0.0465782
0 0.1 0.2 4.84848 5.04545 5.24242 0.0419514
0 0.1 0.2 5.24242 5.43939 5.63636 0.0348334
0 0.1 0.2 5.63636 5.83333 6.0303 0.00889194
0 0.1 0.2 6.0303 6.22727 6.42424 0.00099992
0 0.1 0.2 6.42424 6.62121 6.81818 2.82463e-05
0 0.1 0.2 6.81818 7.01515 7.21212 0
0 0.1 0.2 7.21212 7.40909 7.60606 0
0 0.1 0.2 7.60606 7.80303 8 0

0.2 0.3 0.4 -5 -4.80303 -4.60606 0.000655315
0.2 0.3 0.4 -4.60606 -4.40909 -4.21212 0.00133323
0.2 0.3 0.4 -4.21212 -4.01515 -3.81818 0.00325963
0.2 0.3 0.4 -3.81818 -3.62121 -3.42424 0.00678477
0.2 0.3 0.4 -3.42424 -3.22727 -3.0303 0.0140271
0.2 0.3 0.4 -3.0303 -2.83333 -2.63636 0.0279865
0.2 0.3 0.4 -2.63636 -2.43939 -2.24242 0.0530749
0.2 0.3 0.4 -2.24242 -2.04545 -1.84848 0.0943427
0.2 0.3 0.4 -1.84848 -1.65152 -1.45455 0.159614
0.2 0.3 0.4 -1.45455 -1.25758 -1.06061 0.249308
0.2 0.3 0.4 -1.06061 -0.863636 -0.666667 0.370213
0.2 0.3 0.4 -0.666667 -0.469697 -0.272727 0.526077
0.2 0.3 0.4 -0.272727 -0.0757576 0.121212 0.68973
0.2 0.3 0.4 0.121212 0.318182 0.515152 0.807416
0.2 0.3 0.4 0.515152 0.712121 0.909091 0.831018
0.2 0.3 0.4 0.909091 1.10606 1.30303 0.724818
0.2 0.3 0.4 1.30303 1.5 1.69697 0.531393
0.2 0.3 0.4 1.69697 1.89394 2.09091 0.332002
0.2 0.3 0.4 2.09091 2.28788 2.48485 0.197001
0.2 0.3 0.4 2.48485 2.68182 2.87879 0.127024
0.2 0.3 0.4 2.87879 3.07576 3.27273 0.0942185
0.2 0.3 0.4 3.27273 3.4697 3.66667 0.0746212
0.2 0.3 0.4 3.66667 3.86364 4.06061 0.0618651
0.2 0.3 0.4 4.06061 4.25758 4.45455 0.0532952
0.2 0.3 0.4 4.45455 4.65152 4.84848 0.0469962
0.2 0.3 0.4 4.84848 5.04545 5.24242 0.0410419
0.2 0.3 0.4 5.24242 5.43939 5.63636 0.0205294
0.2 0.3 0.4 5.63636 5.83333 6.0303 0.00279639
0.2 0.3 0.4 6.0303 6.22727 6.42424 0.000327657
0.2 0.3 0.4 6.42424 6.62121 6.81818 1.69478e-05
0.2 0.3 0.4 6.81818 7.01515 7.21212 0
0.2 0.3 0.4 7.21212 7.40909 7.60606 0
0.2 0.3 0.4 7.60606 7.80303 8 0

0.4 0.5 0.6 -5 -4.80303 -4.60606 0.000660964
0.4 0.5 0.6 -4.60606 -4.40909 -4.21212 0.00118635
0.4 0.5 0.6 -4.21212 -4.01515 -3.81818 0.00250262
0.4 0.5 0.6 -3.81818 -3.62121 -3.42424 0.00564927
0.4 0.5 0.6 -3.42424 -3.22727 -3.0303 0.0113155
0.4 0.5 0.6 -3.0303 -2.83333 -2.63636 0.0226762
0.4 0.5 0.6 -2.63636 -2.43939 -2.24242 0.040138
0.4 0.5 0.6 -2.24242 -2.04545 -1.84848 0.0706102
0.4 0.5 0.6 -1.84848 -1.65152 -1.45455 0.112545
0.4 0.5 0.6 -1.45455 -1.25758 -1.06061 0.166766
0.4 0.5 0.6 -1.06061 -0.863636 -0.666667 0.237783
0.4 0.5 0.6 -0.666667 -0.469697 -0.272727 0.327138
0.4 0.5 0.6 -0.272727 -0.0757576 0.121212 0.412363
0.4 0.5 0.6 0.121212 0.318182 0.515152 0.47125
0.4 0.5 0.6 0.515152 0.712121 0.909091 0.469736
0.4 0.5 0.6 0.909091 1.10606 1.30303 0.40986
0.4 0.5 0.6 1.30303 1.5 1.69697 0.300541
0.4 0.5 0.6 1.69697 1.89394 2.09091 0.199007
0.4 0.5 0.6 2.09091 2.28788 2.48485 0.127402
0.4 0.5 0.6 2.48485 2.68182 2.87879 0.0924954
0.4 0.5 0.6 2.87879 3.07576 3.27273 0.0733331
0.4 0.5 0.6 3.27273 3.4697 3.66667 0.0610347
0.4 0.5 0.6 3.66667 3.86364 4.06061 0.0526286
0.4 0.5 0.6 4.06061 4.25758 4.45455 0.0464539
0.4 0.5 0.6 4.45455 4.65152 4.84848 0.0412848
0.4 0.5 0.6 4.84848 5.04545 5.24242 0.031167
0.4 0.5 0.6 5.24242 5.43939 5.63636 0.00654185
0.4 0.5 0.6 5.63636 5.83333 6.0303 0.000802196
0.4 0.5 0.6 6.0303 6.22727 6.42424 4.51941e-05
0.4 0.5 0.6 6.42424 6.62121 6.81818 5.64927e-06
0.4 0.5 0.6 6.81818 7.01515 7.21212 0
0.4 0.5 0.6 7.21212 7.40909 7.60606 0
0.4 0.5 0.6 7.60606 7.80303 8 0

0.6 0.7 0.8 -5 -4.80303 -4.60606 0.00068921
0.6 0.7 0.8 -4.60606 -4.40909 -4.21212 0.00143491
0.6 0.7 0.8 -4.21212 -4.01515 -3.81818 0.00315794
0.6 0.7 0.8 -3.81818 -3.62121 -3.42424 0.00657575
0.6 0.7 0.8 -3.42424 -3.22727 -3.0303 0.0137899
0.6 0.7 0.8 -3.0303 -2.83333 -2.63636 0.0250827
0.6 0.7 0.8 -2.63636 -2.43939 -2.24242 0.045437
0.6 0.7 0.8 -2.24242 -2.04545 -1.84848 0.072514
0.6 0.7 0.8 -1.84848 -1.65152 -1.45455 0.110099
0.6 0.7 0.8 -1.45455 -1.25758 -1.06061 0.156095
0.6 0.7 0.8 -1.06061 -0.863636 -0.666667 0.203543
0.6 0.7 0.8 -0.666667 -0.469697 -0.272727 0.252195
0.6 0.7 0.8 -0.272727 -0.0757576 0.121212 0.283542
0.6 0.7 0.8 0.121212 0.318182 0.515152 0.277616
0.6 0.7 0.8 0.515152 0.712121 0.909091 0.234987
0.6 0.7 0.8 0.909091 1.10606 1.30303 0.17524
0.6 0.7 0.8 1.30303 1.5 1.69697 0.120651
0.6 0.7 0.8 1.69697 1.89394 2.09091 0.0852022
0.6 0.7 0.8 2.09091 2.28788 2.48485 0.0687516
0.6 0.7 0.8 2.48485 2.68182 2.87879 0.0613284
0.6 0.7 0.8 2.87879 3.07576 3.27273 0.0542668
0.6 0.7 0.8 3.27273 3.4697 3.66667 0.0492447
0.6 0.7 0.8 3.66667 3.86364 4.06061 0.0440869
0.6 0.7 0.8 4.06061 4.25758 4.45455 0.0408442
0.6 0.7 0.8 4.45455 4.65152 4.84848 0.0362174
0.6 0.7 0.8 4.84848 5.04545 5.24242 0.0151683
0.6 0.7 0.8 5.24242 5.43939 5.63636 0.0022823
0.6 0.7 0.8 5.63636 5.83333 6.0303 0.000192075
0.6 0.7 0.8 6.0303 6.22727 6.42424 2.25971e-05
0.6 0.7 0.8 6.42424 6.62121 6.81818 0
0.6 0.7 0.8 6.81818 7.01515 7.21212 0
0.6 0.7 0.8 7.21212 7.40909 7.60606 0
0.6 0.7 0.8 7.60606 7.80303 8 0

0.8 0.9 1 -5 -4.80303 -4.60606 0.00125414
0.8 0.9 1 -4.60606 -4.40909 -4.21212 0.0022936
0.8 0.9 1 -4.21212 -4.01515 -3.81818 0.0053555
0.8 0.9 1 -3.81818 -3.62121 -3.42424 0.0106884
0.8 0.9 1 -3.42424 -3.22727 -3.0303 0.0212921
0.8 0.9 1 -3.0303 -2.83333 -2.63636 0.0386749
0.8 0.9 1 -2.63636 -2.43939 -2.24242 0.0666161
