# condor_exec.exe -pythia8 -dijets -ptmin 500.0 -out-jet /afs/cern.ch/user/f/frdreyer/work/JetsGame/extra/output/QCD_500GeV_parton -out-lund /afs/cern.ch/user/f/frdreyer/work/JetsGame/extra/output/QCD_500GeV_parton_declust -out /afs/cern.ch/user/f/frdreyer/work/JetsGame/extra/output/QCD_500GeV_parton_hist -nev 1e6 -ptmin_gen 400 -nimg 500000 -noUE -parton 
# Time started: 2018-11-28 17:39:55 (CET) on host b6dab3c478.cern.ch.(none) in directory /pool/condor/dir_9177
# generator is: Pythia8, version 8.223, tune py8tune_4C, rnd sequence -1, pi0 decay 0, B decay 0
# beams are: P(7000), P(7000)
# do_UE = 0
# ptpow = -1
# ptmin_gen = 400
# requested number of events = 1000000
#------ parameters ---------
# emu.ptmin = 25
# emu.rapmax = 2.5
# jet.ptmin = 500
# missing.ptmin = 30
# zmax = 0.3
# zmin = 0.2
#---------------------------
# CommonAnalysis with e_ptmin = 25 and e_rapmax = 2.5, mu_ptmin = 25 and mu_rapmax = 2.5, hadron_rapmax = 1.79769e+308
# jet def: Longitudinally invariant anti-kt algorithm with R = 1 and E scheme recombination (with user index addition)
# btagger: Ideal b-tagger; no calorimeter.
#---------------------------
# time now = 2018-11-29 01:06:38 (CET)
# nev = 1000000
# diagnostics: n_error = 0
#--------------------------------------------
# internal_total_xsc = 2.38431 nb
# effective_lumi = 419409 nb^{-1}
# selected-jet-cross-section: xsc = 0 +- 0 nb (n entries = 0)
# total cross section: xsc = 2.38431 +- 0 nb (n entries = 1000000)
# <event multipliticity> = 112.749 +- 0.034276 (n entries = 1000000, over all events)
# <selected-jet-pt> = -nan +- -nan (n entries = 0, wrt selected-jet-cross-section)
#------------------------------
# 2d_histlund-lnpt [nb/(x-axis units)/(y-axis units)] 
0 0.1 0.2 -5 -4.80303 -4.60606 0.00432752
0 0.1 0.2 -4.60606 -4.40909 -4.21212 0.00889713
0 0.1 0.2 -4.21212 -4.01515 -3.81818 0.0183692
0 0.1 0.2 -3.81818 -3.62121 -3.42424 0.0364056
0 0.1 0.2 -3.42424 -3.22727 -3.0303 0.074052
0 0.1 0.2 -3.0303 -2.83333 -2.63636 0.141416
0 0.1 0.2 -2.63636 -2.43939 -2.24242 0.263101
0 0.1 0.2 -2.24242 -2.04545 -1.84848 0.469611
0 0.1 0.2 -1.84848 -1.65152 -1.45455 0.757497
0 0.1 0.2 -1.45455 -1.25758 -1.06061 1.13511
0 0.1 0.2 -1.06061 -0.863636 -0.666667 1.51654
0 0.1 0.2 -0.666667 -0.469697 -0.272727 1.73452
0 0.1 0.2 -0.272727 -0.0757576 0.121212 1.72792
0 0.1 0.2 0.121212 0.318182 0.515152 1.5176
0 0.1 0.2 0.515152 0.712121 0.909091 1.19579
0 0.1 0.2 0.909091 1.10606 1.30303 0.919068
0 0.1 0.2 1.30303 1.5 1.69697 0.718307
0 0.1 0.2 1.69697 1.89394 2.09091 0.583973
0 0.1 0.2 2.09091 2.28788 2.48485 0.491037
0 0.1 0.2 2.48485 2.68182 2.87879 0.428817
0 0.1 0.2 2.87879 3.07576 3.27273 0.377553
0 0.1 0.2 3.27273 3.4697 3.66667 0.344749
0 0.1 0.2 3.66667 3.86364 4.06061 0.327893
0 0.1 0.2 4.06061 4.25758 4.45455 0.318299
0 0.1 0.2 4.45455 4.65152 4.84848 0.315546
0 0.1 0.2 4.84848 5.04545 5.24242 0.308464
0 0.1 0.2 5.24242 5.43939 5.63636 0.280835
0 0.1 0.2 5.63636 5.83333 6.0303 0.0694218
0 0.1 0.2 6.0303 6.22727 6.42424 0.00578011
0 0.1 0.2 6.42424 6.62121 6.81818 0.000363148
0 0.1 0.2 6.81818 7.01515 7.21212 0
0 0.1 0.2 7.21212 7.40909 7.60606 0
0 0.1 0.2 7.60606 7.80303 8 0

0.2 0.3 0.4 -5 -4.80303 -4.60606 0.00338938
0.2 0.3 0.4 -4.60606 -4.40909 -4.21212 0.00720244
0.2 0.3 0.4 -4.21212 -4.01515 -3.81818 0.0141023
0.2 0.3 0.4 -3.81818 -3.62121 -3.42424 0.0296874
0.2 0.3 0.4 -3.42424 -3.22727 -3.0303 0.0542604
0.2 0.3 0.4 -3.0303 -2.83333 -2.63636 0.108702
0.2 0.3 0.4 -2.63636 -2.43939 -2.24242 0.1938
0.2 0.3 0.4 -2.24242 -2.04545 -1.84848 0.340542
0.2 0.3 0.4 -1.84848 -1.65152 -1.45455 0.557644
0.2 0.3 0.4 -1.45455 -1.25758 -1.06061 0.846892
0.2 0.3 0.4 -1.06061 -0.863636 -0.666667 1.16846
0.2 0.3 0.4 -0.666667 -0.469697 -0.272727 1.41113
0.2 0.3 0.4 -0.272727 -0.0757576 0.121212 1.53736
0.2 0.3 0.4 0.121212 0.318182 0.515152 1.45722
0.2 0.3 0.4 0.515152 0.712121 0.909091 1.28981
0.2 0.3 0.4 0.909091 1.10606 1.30303 1.08251
0.2 0.3 0.4 1.30303 1.5 1.69697 0.902696
0.2 0.3 0.4 1.69697 1.89394 2.09091 0.769814
0.2 0.3 0.4 2.09091 2.28788 2.48485 0.669433
0.2 0.3 0.4 2.48485 2.68182 2.87879 0.572231
0.2 0.3 0.4 2.87879 3.07576 3.27273 0.498693
0.2 0.3 0.4 3.27273 3.4697 3.66667 0.437987
0.2 0.3 0.4 3.66667 3.86364 4.06061 0.389961
0.2 0.3 0.4 4.06061 4.25758 4.45455 0.352466
0.2 0.3 0.4 4.45455 4.65152 4.84848 0.336669
0.2 0.3 0.4 4.84848 5.04545 5.24242 0.317785
0.2 0.3 0.4 5.24242 5.43939 5.63636 0.156517
0.2 0.3 0.4 5.63636 5.83333 6.0303 0.0179456
0.2 0.3 0.4 6.0303 6.22727 6.42424 0.00108944
0.2 0.3 0.4 6.42424 6.62121 6.81818 0
0.2 0.3 0.4 6.81818 7.01515 7.21212 0
0.2 0.3 0.4 7.21212 7.40909 7.60606 0
0.2 0.3 0.4 7.60606 7.80303 8 0

0.4 0.5 0.6 -5 -4.80303 -4.60606 0.00205784
0.4 0.5 0.6 -4.60606 -4.40909 -4.21212 0.0058709
0.4 0.5 0.6 -4.21212 -4.01515 -3.81818 0.0120444
0.4 0.5 0.6 -3.81818 -3.62121 -3.42424 0.0236349
0.4 0.5 0.6 -3.42424 -3.22727 -3.0303 0.0456356
0.4 0.5 0.6 -3.0303 -2.83333 -2.63636 0.0845833
0.4 0.5 0.6 -2.63636 -2.43939 -2.24242 0.166413
0.4 0.5 0.6 -2.24242 -2.04545 -1.84848 0.279443
0.4 0.5 0.6 -1.84848 -1.65152 -1.45455 0.447217
0.4 0.5 0.6 -1.45455 -1.25758 -1.06061 0.682295
0.4 0.5 0.6 -1.06061 -0.863636 -0.666667 0.925332
0.4 0.5 0.6 -0.666667 -0.469697 -0.272727 1.11535
0.4 0.5 0.6 -0.272727 -0.0757576 0.121212 1.18922
0.4 0.5 0.6 0.121212 0.318182 0.515152 1.1194
0.4 0.5 0.6 0.515152 0.712121 0.909091 0.953748
0.4 0.5 0.6 0.909091 1.10606 1.30303 0.795446
0.4 0.5 0.6 1.30303 1.5 1.69697 0.677332
0.4 0.5 0.6 1.69697 1.89394 2.09091 0.589541
0.4 0.5 0.6 2.09091 2.28788 2.48485 0.52375
0.4 0.5 0.6 2.48485 2.68182 2.87879 0.47179
0.4 0.5 0.6 2.87879 3.07576 3.27273 0.422947
0.4 0.5 0.6 3.27273 3.4697 3.66667 0.379853
0.4 0.5 0.6 3.66667 3.86364 4.06061 0.343145
0.4 0.5 0.6 4.06061 4.25758 4.45455 0.322112
0.4 0.5 0.6 4.45455 4.65152 4.84848 0.301897
0.4 0.5 0.6 4.84848 5.04545 5.24242 0.238649
0.4 0.5 0.6 5.24242 5.43939 5.63636 0.0462106
0.4 0.5 0.6 5.63636 5.83333 6.0303 0.00332886
0.4 0.5 0.6 6.0303 6.22727 6.42424 0.000242099
0.4 0.5 0.6 6.42424 6.62121 6.81818 0
0.4 0.5 0.6 6.81818 7.01515 7.21212 0
0.4 0.5 0.6 7.21212 7.40909 7.60606 0
0.4 0.5 0.6 7.60606 7.80303 8 0

0.6 0.7 0.8 -5 -4.80303 -4.60606 0.00287492
0.6 0.7 0.8 -4.60606 -4.40909 -4.21212 0.0053867
0.6 0.7 0.8 -4.21212 -4.01515 -3.81818 0.0112879
0.6 0.7 0.8 -3.81818 -3.62121 -3.42424 0.0224244
0.6 0.7 0.8 -3.42424 -3.22727 -3.0303 0.0423976
0.6 0.7 0.8 -3.0303 -2.83333 -2.63636 0.078319
0.6 0.7 0.8 -2.63636 -2.43939 -2.24242 0.144109
0.6 0.7 0.8 -2.24242 -2.04545 -1.84848 0.2503
0.6 0.7 0.8 -1.84848 -1.65152 -1.45455 0.402156
0.6 0.7 0.8 -1.45455 -1.25758 -1.06061 0.613509
0.6 0.7 0.8 -1.06061 -0.863636 -0.666667 0.827221
0.6 0.7 0.8 -0.666667 -0.469697 -0.272727 0.977625
0.6 0.7 0.8 -0.272727 -0.0757576 0.121212 1.02959
0.6 0.7 0.8 0.121212 0.318182 0.515152 0.923153
0.6 0.7 0.8 0.515152 0.712121 0.909091 0.765758
0.6 0.7 0.8 0.909091 1.10606 1.30303 0.617655
0.6 0.7 0.8 1.30303 1.5 1.69697 0.522964
0.6 0.7 0.8 1.69697 1.89394 2.09091 0.464467
0.6 0.7 0.8 2.09091 2.28788 2.48485 0.420102
0.6 0.7 0.8 2.48485 2.68182 2.87879 0.395075
